 customer_id , txn_date   , txn_type   , txn_amount 
49, 2020-03-23 , deposit    ,760
49, 2020-01-25 , deposit    ,541
49, 2020-03-21 , purchase   ,521
49, 2020-03-05 , purchase   ,806
49, 2020-03-14 , deposit    ,366
49, 2020-02-24 , deposit    ,83
49, 2020-03-04 , deposit    ,699
49, 2020-01-15 , purchase   ,127
49, 2020-01-19 , withdrawal ,712
49, 2020-01-27 , withdrawal ,531
49, 2020-03-20 , purchase   ,85
49, 2020-03-25 , withdrawal ,736
49, 2020-03-02 , withdrawal ,681
49, 2020-02-11 , withdrawal ,790
49, 2020-03-30 , purchase   ,609
49, 2020-03-27 , purchase   ,644
49, 2020-03-02 , deposit    ,295
473, 2020-04-02 , purchase   ,578
473, 2020-03-01 , purchase   ,900
473, 2020-03-16 , purchase   ,709
473, 2020-04-05 , withdrawal ,721
473, 2020-02-06 , withdrawal ,244
473, 2020-03-12 , deposit    ,375
473, 2020-03-31 , deposit    ,9
473, 2020-04-08 , withdrawal ,843
473, 2020-03-28 , purchase   ,116
473, 2020-03-30 , withdrawal ,303
473, 2020-01-29 , purchase   ,834
473, 2020-03-10 , withdrawal ,954
473, 2020-03-04 , withdrawal ,168
473, 2020-02-26 , withdrawal ,437
473, 2020-01-31 , purchase   ,915
473, 2020-01-27 , deposit    ,909
448, 2020-03-04 , deposit    ,334
448, 2020-01-31 , deposit    ,601
448, 2020-04-21 , purchase   ,795
448, 2020-04-05 , withdrawal ,667
448, 2020-03-29 , deposit    ,24
448, 2020-04-03 , deposit    ,339
448, 2020-02-07 , purchase   ,737
448, 2020-02-27 , withdrawal ,734
448, 2020-02-12 , deposit    ,566
448, 2020-03-29 , withdrawal ,247
448, 2020-03-06 , deposit    ,135
448, 2020-02-22 , withdrawal ,416
448, 2020-04-27 , withdrawal ,723
448, 2020-03-20 , withdrawal ,497
448, 2020-04-03 , deposit    ,176
448, 2020-02-05 , withdrawal ,948
448, 2020-04-01 , deposit    ,511
448, 2020-03-25 , purchase   ,882
448, 2020-04-21 , deposit    ,817
448, 2020-04-27 , withdrawal ,34
106, 2020-03-11 , deposit    ,60
106, 2020-02-22 , withdrawal ,546
106, 2020-02-09 , deposit    ,976
106, 2020-03-29 , purchase   ,271
106, 2020-04-17 , purchase   ,728
106, 2020-04-19 , purchase   ,623
106, 2020-01-29 , withdrawal ,304
106, 2020-03-02 , withdrawal ,443
106, 2020-02-07 , purchase   ,222
106, 2020-01-28 , withdrawal ,261
106, 2020-02-01 , deposit    ,747
106, 2020-03-10 , deposit    ,453
106, 2020-03-21 , withdrawal ,756
57, 2020-01-24 , deposit    ,178
57, 2020-01-24 , purchase   ,202
57, 2020-02-13 , purchase   ,515
57, 2020-01-21 , purchase   ,469
57, 2020-03-03 , purchase   ,765
151, 2020-02-03 , purchase   ,640
151, 2020-01-23 , deposit    ,922
151, 2020-03-26 , deposit    ,318
151, 2020-03-20 , purchase   ,428
151, 2020-03-29 , withdrawal ,951
151, 2020-03-18 , deposit    ,169
151, 2020-02-24 , withdrawal ,722
151, 2020-01-21 , deposit    ,387
239, 2020-03-21 , deposit    ,586
239, 2020-03-29 , withdrawal ,718
239, 2020-03-12 , deposit    ,506
239, 2020-01-24 , purchase   ,40
239, 2020-02-12 , deposit    ,716
239, 2020-01-18 , purchase   ,618
239, 2020-04-08 , deposit    ,468
239, 2020-03-09 , withdrawal ,113
239, 2020-04-06 , deposit    ,829
239, 2020-03-29 , withdrawal ,48
239, 2020-03-01 , purchase   ,345
239, 2020-01-25 , purchase   ,123
253, 2020-04-25 , deposit    ,981
253, 2020-02-07 , purchase   ,724
253, 2020-01-30 , withdrawal ,583
253, 2020-01-29 , withdrawal ,971
253, 2020-02-11 , deposit    ,463
253, 2020-03-24 , deposit    ,843
253, 2020-04-06 , deposit    ,239
253, 2020-02-11 , deposit    ,754
253, 2020-02-22 , purchase   ,492
253, 2020-03-17 , purchase   ,723
253, 2020-04-04 , withdrawal ,257
253, 2020-04-06 , withdrawal ,990
163, 2020-03-26 , withdrawal ,792
163, 2020-04-02 , purchase   ,579
163, 2020-04-03 , purchase   ,969
163, 2020-01-18 , purchase   ,596
163, 2020-03-02 , withdrawal ,197
163, 2020-02-09 , purchase   ,118
163, 2020-04-04 , deposit    ,622
163, 2020-03-09 , withdrawal ,747
163, 2020-03-14 , purchase   ,867
163, 2020-04-06 , deposit    ,581
163, 2020-04-07 , deposit    ,406
163, 2020-02-12 , purchase   ,137
163, 2020-03-27 , withdrawal ,185
399, 2020-02-06 , purchase   ,999
399, 2020-01-13 , withdrawal ,187
399, 2020-03-13 , deposit    ,804
399, 2020-03-13 , withdrawal ,769
399, 2020-04-01 , withdrawal ,229
399, 2020-03-07 , withdrawal ,265
399, 2020-02-14 , deposit    ,105
399, 2020-03-22 , withdrawal ,957
358, 2020-01-16 , purchase   ,582
358, 2020-04-02 , deposit    ,175
358, 2020-03-07 , deposit    ,906
358, 2020-03-02 , purchase   ,340
358, 2020-02-02 , deposit    ,443
358, 2020-01-25 , withdrawal ,992
358, 2020-03-30 , purchase   ,830
358, 2020-01-29 , deposit    ,383
31, 2020-03-24 , deposit    ,952
31, 2020-03-06 , purchase   ,247
31, 2020-03-18 , withdrawal ,929
423, 2020-02-05 , purchase   ,767
423, 2020-01-23 , deposit    ,197
423, 2020-03-01 , purchase   ,374
423, 2020-03-03 , deposit    ,983
423, 2020-02-26 , deposit    ,144
423, 2020-03-05 , deposit    ,974
433, 2020-01-27 , deposit    ,287
433, 2020-03-24 , withdrawal ,626
433, 2020-01-29 , deposit    ,454
433, 2020-02-28 , deposit    ,95
433, 2020-02-14 , purchase   ,325
433, 2020-02-02 , deposit    ,633
170, 2020-04-04 , purchase   ,617
170, 2020-03-15 , deposit    ,560
170, 2020-03-20 , withdrawal ,226
170, 2020-04-02 , purchase   ,392
170, 2020-04-03 , deposit    ,296
170, 2020-01-30 , withdrawal ,406
170, 2020-02-11 , purchase   ,335
170, 2020-03-13 , purchase   ,773
170, 2020-03-15 , deposit    ,675
170, 2020-01-21 , deposit    ,339
170, 2020-01-28 , withdrawal ,759
414, 2020-03-13 , deposit    ,863
414, 2020-01-22 , deposit    ,711
414, 2020-03-04 , deposit    ,616
414, 2020-01-28 , withdrawal ,303
414, 2020-01-21 , withdrawal ,414
322, 2020-02-26 , withdrawal ,645
322, 2020-02-01 , deposit    ,328
322, 2020-02-20 , withdrawal ,51
322, 2020-02-02 , deposit    ,337
322, 2020-02-20 , withdrawal ,285
322, 2020-03-18 , withdrawal ,539
322, 2020-02-15 , deposit    ,838
322, 2020-03-12 , purchase   ,492
322, 2020-03-09 , deposit    ,371
322, 2020-01-29 , deposit    ,984
186, 2020-02-03 , purchase   ,368
186, 2020-03-25 , deposit    ,798
186, 2020-02-27 , deposit    ,833
186, 2020-04-08 , deposit    ,490
186, 2020-02-09 , deposit    ,354
186, 2020-04-12 , deposit    ,247
186, 2020-02-14 , deposit    ,259
186, 2020-04-08 , purchase   ,743
186, 2020-03-09 , deposit    ,943
186, 2020-02-25 , purchase   ,267
186, 2020-01-31 , withdrawal ,83
186, 2020-01-27 , withdrawal ,351
186, 2020-03-06 , purchase   ,93
186, 2020-04-07 , withdrawal ,640
186, 2020-03-05 , purchase   ,780
186, 2020-03-23 , withdrawal ,641
186, 2020-03-27 , deposit    ,488
186, 2020-03-11 , purchase   ,130
421, 2020-01-28 , purchase   ,946
421, 2020-03-25 , deposit    ,196
421, 2020-02-03 , deposit    ,523
421, 2020-04-05 , deposit    ,900
421, 2020-03-04 , withdrawal ,38
421, 2020-04-04 , purchase   ,175
421, 2020-02-12 , withdrawal ,353
90, 2020-02-03 , deposit    ,290
90, 2020-03-07 , deposit    ,22
90, 2020-02-25 , withdrawal ,217
90, 2020-01-31 , deposit    ,869
90, 2020-02-23 , purchase   ,534
90, 2020-02-10 , deposit    ,365
90, 2020-02-26 , purchase   ,731
90, 2020-02-09 , withdrawal ,830
90, 2020-01-29 , withdrawal ,434
90, 2020-04-13 , withdrawal ,222
90, 2020-01-22 , deposit    ,472
90, 2020-03-30 , withdrawal ,814
90, 2020-03-09 , deposit    ,279
90, 2020-02-12 , purchase   ,393
90, 2020-03-28 , deposit    ,124
90, 2020-02-04 , withdrawal ,111
90, 2020-02-29 , deposit    ,132
90, 2020-01-22 , purchase   ,25
90, 2020-02-16 , withdrawal ,978
379, 2020-02-25 , purchase   ,473
379, 2020-02-03 , deposit    ,604
379, 2020-02-18 , withdrawal ,93
379, 2020-02-10 , withdrawal ,271
379, 2020-01-12 , purchase   ,486
379, 2020-04-04 , purchase   ,938
362, 2020-04-10 , deposit    ,463
362, 2020-04-22 , deposit    ,716
362, 2020-03-26 , withdrawal ,74
362, 2020-02-13 , deposit    ,65
362, 2020-03-27 , purchase   ,971
395, 2020-01-23 , withdrawal ,714
395, 2020-02-14 , deposit    ,868
395, 2020-03-02 , deposit    ,548
395, 2020-01-18 , purchase   ,507
395, 2020-03-23 , purchase   ,583
395, 2020-01-21 , deposit    ,35
395, 2020-01-16 , purchase   ,636
395, 2020-03-04 , deposit    ,396
395, 2020-03-31 , withdrawal ,350
395, 2020-04-09 , purchase   ,820
482, 2020-02-19 , withdrawal ,26
482, 2020-03-05 , purchase   ,646
482, 2020-01-19 , deposit    ,764
482, 2020-01-06 , withdrawal ,547
482, 2020-02-25 , deposit    ,206
482, 2020-02-22 , withdrawal ,597
482, 2020-01-09 , withdrawal ,60
482, 2020-03-05 , deposit    ,413
482, 2020-02-04 , withdrawal ,656
482, 2020-03-05 , withdrawal ,336
482, 2020-01-29 , withdrawal ,445
463, 2020-02-16 , withdrawal ,835
463, 2020-04-16 , purchase   ,393
463, 2020-03-10 , deposit    ,444
463, 2020-01-27 , deposit    ,285
463, 2020-03-30 , deposit    ,266
463, 2020-03-17 , deposit    ,102
463, 2020-02-13 , deposit    ,81
463, 2020-03-08 , withdrawal ,542
463, 2020-02-02 , purchase   ,760
463, 2020-03-08 , withdrawal ,731
463, 2020-02-25 , deposit    ,660
463, 2020-03-07 , deposit    ,822
13, 2020-03-09 , withdrawal ,543
13, 2020-03-13 , withdrawal ,95
13, 2020-01-04 , withdrawal ,87
13, 2020-01-22 , deposit    ,858
13, 2020-02-12 , withdrawal ,456
13, 2020-02-04 , deposit    ,55
13, 2020-01-08 , deposit    ,107
13, 2020-03-16 , deposit    ,99
13, 2020-02-13 , deposit    ,149
13, 2020-03-14 , deposit    ,665
13, 2020-02-13 , deposit    ,751
13, 2020-01-28 , purchase   ,664
42, 2020-01-21 , deposit    ,989
42, 2020-02-25 , deposit    ,210
42, 2020-01-28 , withdrawal ,696
42, 2020-02-24 , purchase   ,897
42, 2020-02-14 , deposit    ,900
42, 2020-02-04 , purchase   ,457
42, 2020-04-09 , withdrawal ,999
42, 2020-03-03 , withdrawal ,163
42, 2020-02-29 , deposit    ,855
42, 2020-03-14 , purchase   ,662
42, 2020-03-30 , purchase   ,454
42, 2020-02-09 , deposit    ,9
42, 2020-03-02 , purchase   ,675
204, 2020-04-04 , deposit    ,306
204, 2020-02-24 , deposit    ,290
204, 2020-03-25 , deposit    ,548
190, 2020-04-06 , deposit    ,655
190, 2020-03-06 , purchase   ,449
190, 2020-03-24 , deposit    ,513
190, 2020-02-19 , deposit    ,445
228, 2020-03-30 , purchase   ,711
228, 2020-02-27 , withdrawal ,547
228, 2020-03-28 , purchase   ,760
241, 2020-01-05 , purchase   ,141
28, 2020-02-12 , purchase   ,882
28, 2020-03-17 , withdrawal ,501
28, 2020-04-06 , deposit    ,677
28, 2020-02-02 , withdrawal ,387
28, 2020-04-17 , deposit    ,823
28, 2020-03-16 , deposit    ,274
28, 2020-03-25 , purchase   ,183
336, 2020-02-08 , purchase   ,457
336, 2020-03-02 , deposit    ,730
336, 2020-04-06 , deposit    ,464
336, 2020-02-15 , withdrawal ,681
12, 2020-03-23 , deposit    ,942
12, 2020-01-28 , withdrawal ,110
12, 2020-03-18 , withdrawal ,739
125, 2020-03-30 , purchase   ,946
125, 2020-02-29 , purchase   ,349
125, 2020-03-19 , deposit    ,410
125, 2020-02-26 , purchase   ,285
125, 2020-03-23 , deposit    ,86
125, 2020-01-19 , withdrawal ,506
125, 2020-02-15 , purchase   ,939
125, 2020-02-16 , deposit    ,867
125, 2020-03-18 , withdrawal ,65
125, 2020-02-17 , purchase   ,982
125, 2020-01-28 , withdrawal ,922
125, 2020-03-30 , deposit    ,558
360, 2020-03-17 , withdrawal ,408
360, 2020-04-06 , purchase   ,954
360, 2020-02-21 , purchase   ,21
360, 2020-03-28 , deposit    ,531
360, 2020-04-04 , deposit    ,977
360, 2020-01-20 , deposit    ,549
360, 2020-03-12 , purchase   ,951
360, 2020-04-11 , deposit    ,908
360, 2020-02-27 , withdrawal ,654
360, 2020-01-26 , purchase   ,159
360, 2020-02-10 , deposit    ,912
360, 2020-01-31 , withdrawal ,461
360, 2020-02-23 , withdrawal ,337
360, 2020-02-27 , deposit    ,979
360, 2020-01-19 , withdrawal ,77
360, 2020-01-25 , withdrawal ,915
360, 2020-01-27 , withdrawal ,628
370, 2020-01-20 , withdrawal ,572
370, 2020-04-06 , deposit    ,597
370, 2020-02-09 , deposit    ,452
370, 2020-04-09 , purchase   ,782
370, 2020-01-30 , withdrawal ,693
370, 2020-02-16 , deposit    ,582
370, 2020-02-26 , deposit    ,161
370, 2020-03-13 , purchase   ,520
370, 2020-03-23 , deposit    ,669
370, 2020-01-26 , purchase   ,329
370, 2020-01-18 , purchase   ,161
370, 2020-01-20 , withdrawal ,903
370, 2020-02-08 , purchase   ,928
370, 2020-02-18 , deposit    ,393
370, 2020-03-13 , deposit    ,175
88, 2020-04-08 , withdrawal ,84
88, 2020-02-17 , deposit    ,732
88, 2020-03-27 , purchase   ,580
88, 2020-02-04 , deposit    ,188
88, 2020-02-26 , withdrawal ,85
88, 2020-01-28 , purchase   ,943
88, 2020-01-20 , deposit    ,236
88, 2020-02-04 , purchase   ,48
88, 2020-03-10 , purchase   ,908
446, 2020-03-04 , withdrawal ,837
446, 2020-03-23 , deposit    ,372
446, 2020-04-03 , deposit    ,458
18, 2020-04-03 , deposit    ,27
18, 2020-03-12 , deposit    ,354
18, 2020-03-08 , withdrawal ,588
18, 2020-03-25 , deposit    ,374
18, 2020-02-06 , withdrawal ,865
18, 2020-02-13 , purchase   ,316
18, 2020-03-17 , withdrawal ,558
139, 2020-03-28 , withdrawal ,690
139, 2020-03-07 , withdrawal ,983
139, 2020-03-03 , withdrawal ,442
139, 2020-03-01 , withdrawal ,613
139, 2020-01-31 , deposit    ,389
139, 2020-01-26 , purchase   ,95
139, 2020-03-10 , deposit    ,951
139, 2020-01-18 , withdrawal ,353
139, 2020-03-04 , deposit    ,830
139, 2020-02-04 , deposit    ,460
139, 2020-03-14 , deposit    ,562
139, 2020-01-23 , purchase   ,180
139, 2020-01-17 , purchase   ,370
139, 2020-03-02 , deposit    ,418
127, 2020-02-01 , deposit    ,486
127, 2020-04-01 , deposit    ,969
450, 2020-01-17 , deposit    ,883
450, 2020-03-03 , withdrawal ,578
450, 2020-02-16 , purchase   ,628
450, 2020-01-12 , withdrawal ,366
450, 2020-01-30 , withdrawal ,938
450, 2020-04-05 , deposit    ,701
196, 2020-02-21 , deposit    ,337
196, 2020-03-25 , deposit    ,87
196, 2020-02-11 , deposit    ,736
196, 2020-02-04 , withdrawal ,512
54, 2020-03-29 , withdrawal ,174
54, 2020-01-30 , deposit    ,107
54, 2020-01-29 , deposit    ,677
54, 2020-01-26 , deposit    ,736
54, 2020-02-19 , purchase   ,29
54, 2020-03-24 , purchase   ,922
54, 2020-04-03 , deposit    ,435
456, 2020-02-17 , withdrawal ,537
456, 2020-02-09 , deposit    ,351
456, 2020-04-03 , deposit    ,270
456, 2020-02-21 , withdrawal ,892
456, 2020-03-05 , deposit    ,665
456, 2020-04-03 , withdrawal ,203
456, 2020-03-20 , deposit    ,403
456, 2020-03-20 , purchase   ,743
456, 2020-03-13 , purchase   ,952
456, 2020-03-28 , withdrawal ,450
456, 2020-02-26 , purchase   ,483
456, 2020-02-24 , deposit    ,460
456, 2020-03-21 , deposit    ,278
456, 2020-01-09 , deposit    ,561
456, 2020-02-14 , deposit    ,910
456, 2020-02-25 , withdrawal ,521
456, 2020-02-20 , deposit    ,622
456, 2020-02-01 , withdrawal ,480
174, 2020-01-11 , deposit    ,979
174, 2020-03-18 , withdrawal ,607
174, 2020-04-08 , deposit    ,843
174, 2020-02-11 , withdrawal ,821
174, 2020-04-02 , deposit    ,936
174, 2020-02-23 , purchase   ,637
174, 2020-03-15 , withdrawal ,855
174, 2020-02-25 , deposit    ,218
174, 2020-03-10 , withdrawal ,540
174, 2020-03-20 , deposit    ,965
51, 2020-02-02 , purchase   ,150
51, 2020-02-01 , purchase   ,905
51, 2020-03-22 , deposit    ,760
51, 2020-04-12 , deposit    ,72
51, 2020-04-16 , deposit    ,513
51, 2020-03-19 , deposit    ,707
51, 2020-01-25 , withdrawal ,66
51, 2020-03-27 , purchase   ,591
51, 2020-02-22 , deposit    ,49
51, 2020-02-29 , deposit    ,608
479, 2020-02-29 , purchase   ,647
479, 2020-03-31 , deposit    ,840
437, 2020-02-12 , purchase   ,439
437, 2020-03-17 , deposit    ,305
437, 2020-01-17 , withdrawal ,345
437, 2020-02-11 , withdrawal ,80
437, 2020-02-11 , purchase   ,657
437, 2020-04-02 , deposit    ,184
437, 2020-03-16 , purchase   ,86
437, 2020-01-05 , withdrawal ,951
175, 2020-03-06 , purchase   ,505
175, 2020-03-10 , withdrawal ,201
175, 2020-01-22 , deposit    ,99
175, 2020-02-20 , purchase   ,671
175, 2020-02-04 , deposit    ,242
175, 2020-03-15 , withdrawal ,135
175, 2020-03-17 , deposit    ,110
175, 2020-01-31 , purchase   ,535
175, 2020-03-08 , withdrawal ,336
175, 2020-04-05 , deposit    ,989
175, 2020-01-15 , deposit    ,546
175, 2020-01-20 , deposit    ,53
175, 2020-01-24 , withdrawal ,754
175, 2020-04-05 , purchase   ,897
175, 2020-04-06 , deposit    ,181
175, 2020-01-21 , purchase   ,35
200, 2020-04-24 , purchase   ,308
200, 2020-02-24 , withdrawal ,183
200, 2020-02-11 , withdrawal ,609
200, 2020-03-10 , deposit    ,685
200, 2020-03-09 , purchase   ,143
200, 2020-03-19 , deposit    ,873
200, 2020-02-07 , withdrawal ,201
200, 2020-04-13 , deposit    ,247
200, 2020-02-20 , deposit    ,448
200, 2020-03-19 , deposit    ,143
200, 2020-02-18 , deposit    ,904
201, 2020-03-05 , deposit    ,135
201, 2020-01-25 , purchase   ,442
201, 2020-03-02 , deposit    ,988
201, 2020-03-09 , withdrawal ,808
201, 2020-01-20 , purchase   ,564
201, 2020-03-17 , withdrawal ,362
201, 2020-03-03 , deposit    ,889
201, 2020-02-05 , deposit    ,261
201, 2020-03-12 , purchase   ,941
201, 2020-03-04 , deposit    ,610
201, 2020-01-26 , purchase   ,655
201, 2020-02-24 , purchase   ,78
201, 2020-03-19 , deposit    ,523
201, 2020-01-25 , deposit    ,632
201, 2020-03-18 , deposit    ,787
201, 2020-02-28 , withdrawal ,92
29, 2020-02-09 , deposit    ,937
29, 2020-02-13 , purchase   ,509
29, 2020-04-17 , withdrawal ,921
29, 2020-03-16 , withdrawal ,1
29, 2020-03-07 , deposit    ,606
29, 2020-03-24 , deposit    ,948
29, 2020-02-15 , purchase   ,366
29, 2020-03-03 , withdrawal ,834
29, 2020-04-16 , purchase   ,576
29, 2020-03-25 , withdrawal ,147
29, 2020-04-10 , deposit    ,800
29, 2020-04-10 , withdrawal ,682
29, 2020-01-28 , withdrawal ,360
29, 2020-03-20 , deposit    ,335
29, 2020-01-31 , deposit    ,527
29, 2020-01-25 , withdrawal ,522
132, 2020-01-30 , withdrawal ,841
132, 2020-03-30 , purchase   ,943
132, 2020-03-20 , withdrawal ,377
132, 2020-03-26 , withdrawal ,356
132, 2020-02-06 , withdrawal ,592
132, 2020-03-05 , purchase   ,736
132, 2020-01-20 , purchase   ,427
132, 2020-02-07 , purchase   ,998
132, 2020-04-08 , purchase   ,329
213, 2020-01-22 , withdrawal ,265
213, 2020-04-14 , purchase   ,533
213, 2020-02-13 , purchase   ,949
213, 2020-01-28 , deposit    ,547
213, 2020-03-23 , withdrawal ,4
213, 2020-02-08 , deposit    ,143
213, 2020-02-15 , deposit    ,229
213, 2020-01-21 , purchase   ,942
213, 2020-02-10 , withdrawal ,196
213, 2020-02-23 , purchase   ,187
213, 2020-03-21 , deposit    ,562
213, 2020-03-23 , purchase   ,543
79, 2020-02-24 , deposit    ,702
79, 2020-02-29 , deposit    ,157
306, 2020-04-12 , deposit    ,403
306, 2020-04-12 , deposit    ,805
306, 2020-04-25 , deposit    ,704
306, 2020-04-18 , purchase   ,362
306, 2020-04-05 , withdrawal ,847
306, 2020-04-18 , deposit    ,268
306, 2020-04-07 , deposit    ,783
306, 2020-04-19 , deposit    ,370
306, 2020-03-15 , purchase   ,874
306, 2020-04-16 , deposit    ,582
306, 2020-04-19 , withdrawal ,926
306, 2020-03-28 , deposit    ,810
306, 2020-04-15 , deposit    ,217
306, 2020-04-07 , withdrawal ,432
306, 2020-03-08 , deposit    ,630
306, 2020-03-18 , withdrawal ,968
8, 2020-03-27 , withdrawal ,775
8, 2020-01-30 , deposit    ,946
8, 2020-04-11 , purchase   ,323
8, 2020-03-30 , purchase   ,467
8, 2020-01-28 , purchase   ,566
8, 2020-04-13 , purchase   ,649
8, 2020-02-06 , withdrawal ,180
8, 2020-03-28 , withdrawal ,178
8, 2020-03-05 , deposit    ,956
294, 2020-02-11 , withdrawal ,79
294, 2020-03-22 , withdrawal ,850
294, 2020-02-14 , withdrawal ,411
294, 2020-02-18 , deposit    ,886
294, 2020-02-17 , deposit    ,854
485, 2020-03-14 , withdrawal ,802
485, 2020-01-21 , purchase   ,508
485, 2020-02-11 , deposit    ,827
485, 2020-03-01 , deposit    ,877
485, 2020-02-17 , deposit    ,664
485, 2020-03-24 , deposit    ,620
427, 2020-03-27 , deposit    ,621
427, 2020-04-11 , withdrawal ,623
427, 2020-02-23 , withdrawal ,711
427, 2020-02-07 , deposit    ,516
427, 2020-02-15 , deposit    ,492
427, 2020-02-19 , deposit    ,420
427, 2020-04-18 , purchase   ,43
427, 2020-04-08 , deposit    ,667
427, 2020-04-13 , purchase   ,993
427, 2020-03-01 , purchase   ,670
427, 2020-03-23 , withdrawal ,580
222, 2020-02-21 , deposit    ,97
222, 2020-01-25 , deposit    ,57
222, 2020-03-08 , purchase   ,861
222, 2020-01-27 , deposit    ,289
222, 2020-02-04 , deposit    ,245
222, 2020-02-19 , withdrawal ,567
222, 2020-02-19 , deposit    ,640
222, 2020-04-09 , deposit    ,396
222, 2020-02-17 , deposit    ,925
377, 2020-02-05 , withdrawal ,92
377, 2020-04-08 , withdrawal ,655
377, 2020-04-09 , withdrawal ,581
377, 2020-04-06 , deposit    ,633
377, 2020-02-26 , purchase   ,342
377, 2020-01-25 , deposit    ,99
377, 2020-01-30 , withdrawal ,484
97, 2020-03-30 , withdrawal ,794
97, 2020-02-09 , withdrawal ,917
97, 2020-02-06 , withdrawal ,416
97, 2020-02-03 , deposit    ,227
97, 2020-03-25 , purchase   ,559
97, 2020-01-21 , purchase   ,32
97, 2020-01-22 , purchase   ,984
97, 2020-03-08 , deposit    ,198
97, 2020-01-16 , withdrawal ,34
97, 2020-03-01 , withdrawal ,249
97, 2020-02-24 , deposit    ,55
97, 2020-02-19 , withdrawal ,98
97, 2020-02-24 , deposit    ,286
97, 2020-03-23 , purchase   ,839
97, 2020-01-08 , deposit    ,992
283, 2020-01-11 , deposit    ,49
283, 2020-02-05 , deposit    ,58
283, 2020-03-09 , purchase   ,121
283, 2020-01-31 , withdrawal ,446
283, 2020-03-27 , purchase   ,231
283, 2020-01-24 , deposit    ,643
283, 2020-03-31 , purchase   ,654
283, 2020-01-11 , withdrawal ,151
283, 2020-01-05 , withdrawal ,977
283, 2020-03-07 , withdrawal ,662
283, 2020-01-21 , deposit    ,50
283, 2020-03-29 , purchase   ,629
283, 2020-04-01 , purchase   ,601
283, 2020-01-06 , withdrawal ,697
283, 2020-02-24 , purchase   ,846
283, 2020-02-24 , withdrawal ,829
283, 2020-04-02 , purchase   ,823
283, 2020-01-16 , purchase   ,619
283, 2020-03-05 , purchase   ,606
440, 2020-03-26 , withdrawal ,241
440, 2020-01-04 , withdrawal ,168
440, 2020-02-18 , deposit    ,269
440, 2020-03-04 , deposit    ,585
449, 2020-01-31 , withdrawal ,136
449, 2020-01-30 , withdrawal ,539
449, 2020-01-20 , purchase   ,324
449, 2020-01-16 , purchase   ,393
449, 2020-01-13 , purchase   ,753
449, 2020-03-29 , deposit    ,883
449, 2020-01-07 , withdrawal ,476
449, 2020-01-23 , withdrawal ,831
449, 2020-02-05 , purchase   ,493
449, 2020-02-13 , purchase   ,289
449, 2020-02-13 , withdrawal ,792
449, 2020-02-17 , deposit    ,746
251, 2020-01-19 , purchase   ,108
251, 2020-03-07 , deposit    ,703
251, 2020-03-03 , withdrawal ,977
251, 2020-01-21 , deposit    ,836
251, 2020-02-12 , purchase   ,874
251, 2020-04-01 , withdrawal ,653
251, 2020-02-28 , withdrawal ,743
251, 2020-03-29 , deposit    ,39
251, 2020-03-09 , purchase   ,598
251, 2020-02-27 , deposit    ,200
251, 2020-03-11 , deposit    ,323
251, 2020-03-17 , purchase   ,153
251, 2020-01-19 , withdrawal ,413
251, 2020-03-25 , deposit    ,595
251, 2020-03-11 , withdrawal ,238
251, 2020-02-17 , purchase   ,783
435, 2020-01-05 , withdrawal ,965
435, 2020-01-25 , withdrawal ,921
435, 2020-01-17 , deposit    ,534
435, 2020-01-03 , deposit    ,702
435, 2020-03-23 , withdrawal ,545
435, 2020-01-07 , deposit    ,20
435, 2020-03-25 , deposit    ,508
435, 2020-02-13 , deposit    ,386
435, 2020-02-26 , deposit    ,568
435, 2020-01-05 , deposit    ,118
435, 2020-02-14 , deposit    ,337
435, 2020-03-18 , purchase   ,108
435, 2020-01-07 , purchase   ,543
435, 2020-03-11 , withdrawal ,599
435, 2020-01-23 , purchase   ,542
435, 2020-03-17 , purchase   ,310
435, 2020-03-28 , deposit    ,265
435, 2020-03-23 , deposit    ,33
435, 2020-03-09 , withdrawal ,382
435, 2020-01-06 , deposit    ,419
435, 2020-01-02 , purchase   ,778
84, 2020-03-05 , purchase   ,359
498, 2020-03-25 , deposit    ,973
498, 2020-03-25 , purchase   ,700
498, 2020-03-12 , deposit    ,225
498, 2020-03-16 , deposit    ,296
498, 2020-04-16 , deposit    ,499
498, 2020-02-05 , deposit    ,835
498, 2020-01-31 , deposit    ,309
498, 2020-01-28 , deposit    ,277
38, 2020-04-19 , withdrawal ,409
38, 2020-01-27 , purchase   ,700
38, 2020-02-21 , purchase   ,496
38, 2020-03-26 , purchase   ,235
38, 2020-04-07 , deposit    ,759
38, 2020-01-21 , purchase   ,28
38, 2020-03-25 , purchase   ,628
38, 2020-03-16 , deposit    ,410
38, 2020-02-14 , deposit    ,83
38, 2020-03-22 , deposit    ,724
38, 2020-04-11 , deposit    ,152
38, 2020-03-18 , deposit    ,354
38, 2020-03-04 , purchase   ,788
38, 2020-03-18 , purchase   ,128
38, 2020-02-11 , deposit    ,475
38, 2020-04-19 , purchase   ,950
38, 2020-03-07 , purchase   ,42
38, 2020-02-14 , purchase   ,894
38, 2020-01-30 , deposit    ,728
107, 2020-01-16 , purchase   ,682
107, 2020-02-17 , withdrawal ,546
183, 2020-03-07 , purchase   ,862
183, 2020-04-01 , deposit    ,706
183, 2020-03-23 , withdrawal ,352
183, 2020-02-28 , withdrawal ,858
183, 2020-02-13 , withdrawal ,983
183, 2020-03-09 , withdrawal ,275
183, 2020-04-15 , withdrawal ,596
